"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income"
6101080,"Regular Season",2024-04-29,2024-06-09,"1:40 PM","Sun","cincinnati-reds","chicago-cubs",785,277,20,5913,4117,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101082,"Regular Season",2024-04-29,2024-06-08,"4:10 PM","Sat","cincinnati-reds","chicago-cubs",529,721,31,5913,2198,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101085,"Regular Season",2024-04-29,2024-06-12,"7:10 PM","Wed","cincinnati-reds","cleveland-guardians",650,316,29,5913,3291,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101086,"Regular Season",2024-04-29,2024-06-11,"7:10 PM","Tue","cincinnati-reds","cleveland-guardians",688,295,21,5913,3929,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511
6101233,"Regular Season",2024-04-29,2024-06-06,"1:10 PM","Thu","cleveland-guardians","kansas-city-royals",293,98,32,380,1830,"Cleveland Guardians","cle","CLE","Guardians",114,19,9,0.679,"L 1",5.1,3.5,1.6,0.4,2.1,"19-9",0,"6-4","4-1","8-2","1-2","8-4","11-5","4-1","3-4","13-8","6-1","11-7","8-2","7-3","13-7","19-9",8960,2132,5428,532,19083,848,410,704,589,2199
6101475,"Regular Season",2024-04-29,2024-06-08,"4:10 PM","Sat","detroit-tigers","milwaukee-brewers",459,92,23,1175,1937,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101477,"Regular Season",2024-04-29,2024-06-07,"6:40 PM","Fri","detroit-tigers","milwaukee-brewers",477,78,14,1291,2170,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101478,"Regular Season",2024-04-29,2024-06-11,"6:40 PM","Tue","detroit-tigers","washington-nationals",377,64,13,1175,1729,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101479,"Regular Season",2024-04-29,2024-06-13,"1:10 PM","Thu","detroit-tigers","washington-nationals",360,68,10,1175,1564,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101482,"Regular Season",2024-04-29,2024-06-12,"6:40 PM","Wed","detroit-tigers","washington-nationals",383,61,11,1175,1811,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101499,"Regular Season",2024-04-29,2024-06-09,"1:40 PM","Sun","detroit-tigers","milwaukee-brewers",412,80,15,1175,1755,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377
6101800,"Regular Season",2024-04-29,2024-06-07,"7:10 PM","Fri","kansas-city-royals","seattle-mariners",335,112,32,717,1539,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101801,"Regular Season",2024-04-29,2024-06-08,"3:10 PM","Sat","kansas-city-royals","seattle-mariners",335,113,32,689,1497,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101805,"Regular Season",2024-04-29,2024-06-10,"7:10 PM","Mon","kansas-city-royals","new-york-yankees",497,120,28,881,2440,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101806,"Regular Season",2024-04-29,2024-06-09,"1:10 PM","Sun","kansas-city-royals","seattle-mariners",321,94,24,603,1486,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101810,"Regular Season",2024-04-29,2024-06-11,"7:10 PM","Tue","kansas-city-royals","new-york-yankees",537,117,31,803,2653,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101813,"Regular Season",2024-04-29,2024-06-13,"1:10 PM","Thu","kansas-city-royals","new-york-yankees",310,98,25,797,1330,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101816,"Regular Season",2024-04-29,2024-06-12,"7:10 PM","Wed","kansas-city-royals","new-york-yankees",343,116,28,774,1543,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164
6101961,"Regular Season",2024-04-29,2024-06-05,"6:38 PM","Wed","los-angeles-angels","san-diego-padres",951,67,11,586,4612,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101964,"Regular Season",2024-04-29,2024-06-07,"6:38 PM","Fri","los-angeles-angels","houston-astros",929,95,22,713,4680,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101967,"Regular Season",2024-04-29,2024-06-08,"7:07 PM","Sat","los-angeles-angels","houston-astros",1064,80,12,713,5144,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6101989,"Regular Season",2024-04-29,2024-06-09,"1:07 PM","Sun","los-angeles-angels","houston-astros",993,68,10,349,4582,"Los Angeles Angels","ana","LAA","Angels",108,10,18,0.357,"L 4",4.3,5.5,-1.3,0.1,-1.2,"11-17",-1,"7-12","0-3","0-0","3-3","3-9","7-9","0-1","2-4","8-17","2-1","4-14","6-4","1-9","5-15","10-18",40009,19778,970,6452,83330,2619,1844,336,1020,4428
6102126,"Regular Season",2024-04-29,2024-06-12,"7:10 PM","Wed","los-angeles-dodgers","texas-rangers",570,245,39,2319,2444,"Los Angeles Dodgers","lan","LAD","Dodgers",119,18,12,0.6,"L 1",5.3,4,1.3,-0.3,1,"19-11",-1,"5-4","4-3","5-3","4-2","9-8","9-4","0-2","4-3","10-9","8-3","4-5","14-7","6-4","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801
6102129,"Regular Season",2024-04-29,2024-06-11,"7:10 PM","Tue","los-angeles-dodgers","texas-rangers",926,228,62,2319,4712,"Los Angeles Dodgers","lan","LAD","Dodgers",119,18,12,0.6,"L 1",5.3,4,1.3,-0.3,1,"19-11",-1,"5-4","4-3","5-3","4-2","9-8","9-4","0-2","4-3","10-9","8-3","4-5","14-7","6-4","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801
6102293,"Regular Season",2024-04-29,2024-06-07,"7:10 PM","Fri","miami-marlins","cleveland-guardians",509,49,12,535,2572,"Miami Marlins","mia","MIA","Marlins",146,6,23,0.207,"L 6",3.5,5.6,-2,0.1,-1.9,"9-20",-3,"1-8","3-8","1-2","1-5","2-14","4-9","0-3","1-4","5-10","1-13","4-9","2-14","2-8","6-14","6-23",37579,5154,27881,833,52538,2248,1281,1997,401,3606
6102294,"Regular Season",2024-04-29,2024-06-08,"7:35 PM","Sat","miami-marlins","cleveland-guardians",501,55,14,347,2414,"Miami Marlins","mia","MIA","Marlins",146,6,23,0.207,"L 6",3.5,5.6,-2,0.1,-1.9,"9-20",-3,"1-8","3-8","1-2","1-5","2-14","4-9","0-3","1-4","5-10","1-13","4-9","2-14","2-8","6-14","6-23",37579,5154,27881,833,52538,2248,1281,1997,401,3606
6102296,"Regular Season",2024-04-29,2024-06-09,"1:40 PM","Sun","miami-marlins","cleveland-guardians",486,56,16,444,2395,"Miami Marlins","mia","MIA","Marlins",146,6,23,0.207,"L 6",3.5,5.6,-2,0.1,-1.9,"9-20",-3,"1-8","3-8","1-2","1-5","2-14","4-9","0-3","1-4","5-10","1-13","4-9","2-14","2-8","6-14","6-23",37579,5154,27881,833,52538,2248,1281,1997,401,3606
6102439,"Regular Season",2024-04-29,2024-06-10,"7:10 PM","Mon","milwaukee-brewers","toronto-blue-jays",241,67,12,1162,1425,"Milwaukee Brewers","mil","MIL","Brewers",158,17,10,0.63,"L 2",5.3,4.7,0.5,0.4,0.9,"15-12",2,"3-0","7-3","1-2","6-5","5-6","12-4","2-0","7-1","15-8","2-2","11-6","6-4","6-4","12-8","17-10",35358,26683,2791,1580,54732,1187,1208,712,504,3443
6102444,"Regular Season",2024-04-29,2024-06-12,"1:10 PM","Wed","milwaukee-brewers","toronto-blue-jays",249,69,12,1162,1431,"Milwaukee Brewers","mil","MIL","Brewers",158,17,10,0.63,"L 2",5.3,4.7,0.5,0.4,0.9,"15-12",2,"3-0","7-3","1-2","6-5","5-6","12-4","2-0","7-1","15-8","2-2","11-6","6-4","6-4","12-8","17-10",35358,26683,2791,1580,54732,1187,1208,712,504,3443
6102466,"Regular Season",2024-04-29,2024-06-11,"7:10 PM","Tue","milwaukee-brewers","toronto-blue-jays",257,63,11,1162,1459,"Milwaukee Brewers","mil","MIL","Brewers",158,17,10,0.63,"L 2",5.3,4.7,0.5,0.4,0.9,"15-12",2,"3-0","7-3","1-2","6-5","5-6","12-4","2-0","7-1","15-8","2-2","11-6","6-4","6-4","12-8","17-10",35358,26683,2791,1580,54732,1187,1208,712,504,3443
6102604,"Regular Season",2024-04-29,2024-06-10,"6:40 PM","Mon","minnesota-twins","colorado-rockies",397,77,17,473,2186,"Minnesota Twins","min","MIN","Twins",142,14,13,0.519,"W 7",4.6,4.3,0.3,0.2,0.5,"14-13",0,"0-3","9-7","3-0","2-3","6-6","8-7","1-0","3-3","10-10","4-3","7-13","7-0","8-2","11-9","14-13",5722,3762,1063,37,118079,664,528,247,50,24751
6102610,"Regular Season",2024-04-29,2024-06-11,"6:40 PM","Tue","minnesota-twins","colorado-rockies",420,85,17,1146,2254,"Minnesota Twins","min","MIN","Twins",142,14,13,0.519,"W 7",4.6,4.3,0.3,0.2,0.5,"14-13",0,"0-3","9-7","3-0","2-3","6-6","8-7","1-0","3-3","10-10","4-3","7-13","7-0","8-2","11-9","14-13",5722,3762,1063,37,118079,664,528,247,50,24751
6102616,"Regular Season",2024-04-29,2024-06-12,"12:10 PM","Wed","minnesota-twins","colorado-rockies",407,74,17,496,2159,"Minnesota Twins","min","MIN","Twins",142,14,13,0.519,"W 7",4.6,4.3,0.3,0.2,0.5,"14-13",0,"0-3","9-7","3-0","2-3","6-6","8-7","1-0","3-3","10-10","4-3","7-13","7-0","8-2","11-9","14-13",5722,3762,1063,37,118079,664,528,247,50,24751
6102776,"Regular Season",2024-04-29,2024-06-11,"7:10 PM","Tue","new-york-mets","miami-marlins",923,62,14,1138,5320,"New York Mets","nyn","NYM","Mets",121,14,13,0.519,"W 1",4.6,4.3,0.3,0.4,0.7,"14-13",0,"2-1","6-6","3-3","3-3","7-8","7-5","1-2","4-2","10-12","4-1","9-9","5-4","5-5","12-8","14-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426
6102798,"Regular Season",2024-04-29,2024-06-12,"7:10 PM","Wed","new-york-mets","miami-marlins",531,74,15,817,2726,"New York Mets","nyn","NYM","Mets",121,14,13,0.519,"W 1",4.6,4.3,0.3,0.4,0.7,"14-13",0,"2-1","6-6","3-3","3-3","7-8","7-5","1-2","4-2","10-12","4-1","9-9","5-4","5-5","12-8","14-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426
6102898,"Regular Season",2024-04-29,2024-06-07,"7:05 PM","Fri","new-york-yankees","los-angeles-dodgers",964,367,70,11705,4966,"New York Yankees","nya","NYY","Yankees",147,19,10,0.655,"W 2",5.1,3.6,1.5,-0.4,1.1,"19-10",0,"5-4","2-1","6-2","6-3","8-5","11-5","1-3","8-3","15-4","4-6","4-2","15-8","6-4","12-8","19-10",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114
6102899,"Regular Season",2024-04-29,2024-06-06,"7:05 PM","Thu","new-york-yankees","minnesota-twins",1028,118,15,1591,4965,"New York Yankees","nya","NYY","Yankees",147,19,10,0.655,"W 2",5.1,3.6,1.5,-0.4,1.1,"19-10",0,"5-4","2-1","6-2","6-3","8-5","11-5","1-3","8-3","15-4","4-6","4-2","15-8","6-4","12-8","19-10",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114
6102900,"Regular Season",2024-04-29,2024-06-08,"7:35 PM","Sat","new-york-yankees","los-angeles-dodgers",956,410,116,4826,4414,"New York Yankees","nya","NYY","Yankees",147,19,10,0.655,"W 2",5.1,3.6,1.5,-0.4,1.1,"19-10",0,"5-4","2-1","6-2","6-3","8-5","11-5","1-3","8-3","15-4","4-6","4-2","15-8","6-4","12-8","19-10",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114
6102901,"Regular Season",2024-04-29,2024-06-09,"7:10 PM","Sun","new-york-yankees","los-angeles-dodgers",1007,310,64,4525,5209,"New York Yankees","nya","NYY","Yankees",147,19,10,0.655,"W 2",5.1,3.6,1.5,-0.4,1.1,"19-10",0,"5-4","2-1","6-2","6-3","8-5","11-5","1-3","8-3","15-4","4-6","4-2","15-8","6-4","12-8","19-10",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114
6102904,"Regular Season",2024-04-29,2024-06-05,"7:05 PM","Wed","new-york-yankees","minnesota-twins",894,117,21,1591,4382,"New York Yankees","nya","NYY","Yankees",147,19,10,0.655,"W 2",5.1,3.6,1.5,-0.4,1.1,"19-10",0,"5-4","2-1","6-2","6-3","8-5","11-5","1-3","8-3","15-4","4-6","4-2","15-8","6-4","12-8","19-10",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114
6103009,"Regular Season",2024-04-29,2024-06-05,"6:40 PM","Wed","oakland-athletics","seattle-mariners",333,102,14,1175,2312,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334
6103010,"Regular Season",2024-04-29,2024-06-06,"12:37 PM","Thu","oakland-athletics","seattle-mariners",353,118,27,1175,2688,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334
6103013,"Regular Season",2024-04-29,2024-06-09,"1:07 PM","Sun","oakland-athletics","toronto-blue-jays",349,134,22,1175,2347,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334
6103015,"Regular Season",2024-04-29,2024-06-07,"6:40 PM","Fri","oakland-athletics","toronto-blue-jays",372,139,26,1175,2528,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334
6103020,"Regular Season",2024-04-29,2024-06-08,"1:07 PM","Sat","oakland-athletics","toronto-blue-jays",381,132,38,1175,2624,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334
6103331,"Regular Season",2024-04-29,2024-06-07,"6:40 PM","Fri","pittsburgh-pirates","minnesota-twins",696,131,38,5913,4497,"Pittsburgh Pirates","pit","PIT","Pirates",134,14,15,0.483,"L 1",4,4.2,-0.2,0.2,0,"14-15",0,"8-6","2-2","1-2","3-5","5-7","9-8","4-0","5-3","8-12","6-3","7-12","7-3","3-7","7-13","14-15",28461,18069,7698,309,53882,1268,986,988,249,3646
6103333,"Regular Season",2024-04-29,2024-06-06,"6:40 PM","Thu","pittsburgh-pirates","los-angeles-dodgers",577,241,40,5913,3295,"Pittsburgh Pirates","pit","PIT","Pirates",134,14,15,0.483,"L 1",4,4.2,-0.2,0.2,0,"14-15",0,"8-6","2-2","1-2","3-5","5-7","9-8","4-0","5-3","8-12","6-3","7-12","7-3","3-7","7-13","14-15",28461,18069,7698,309,53882,1268,986,988,249,3646
6103340,"Regular Season",2024-04-29,2024-06-09,"1:35 PM","Sun","pittsburgh-pirates","minnesota-twins",617,123,35,5913,3711,"Pittsburgh Pirates","pit","PIT","Pirates",134,14,15,0.483,"L 1",4,4.2,-0.2,0.2,0,"14-15",0,"8-6","2-2","1-2","3-5","5-7","9-8","4-0","5-3","8-12","6-3","7-12","7-3","3-7","7-13","14-15",28461,18069,7698,309,53882,1268,986,988,249,3646
6103350,"Regular Season",2024-04-29,2024-06-08,"4:05 PM","Sat","pittsburgh-pirates","minnesota-twins",757,157,27,5913,4764,"Pittsburgh Pirates","pit","PIT","Pirates",134,14,15,0.483,"L 1",4,4.2,-0.2,0.2,0,"14-15",0,"8-6","2-2","1-2","3-5","5-7","9-8","4-0","5-3","8-12","6-3","7-12","7-3","3-7","7-13","14-15",28461,18069,7698,309,53882,1268,986,988,249,3646
6103496,"Regular Season",2024-04-29,2024-06-06,"6:40 PM","Thu","san-diego-padres","arizona-diamondbacks",423,106,28,941,1810,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103498,"Regular Season",2024-04-29,2024-06-09,"1:10 PM","Sun","san-diego-padres","arizona-diamondbacks",453,88,22,1025,1921,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103499,"Regular Season",2024-04-29,2024-06-08,"5:40 PM","Sat","san-diego-padres","arizona-diamondbacks",572,93,30,941,2277,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103500,"Regular Season",2024-04-29,2024-06-10,"6:40 PM","Mon","san-diego-padres","oakland-athletics",470,75,18,941,2026,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103504,"Regular Season",2024-04-29,2024-06-12,"1:10 PM","Wed","san-diego-padres","oakland-athletics",533,66,16,941,2398,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103506,"Regular Season",2024-04-29,2024-06-11,"6:40 PM","Tue","san-diego-padres","oakland-athletics",438,99,31,941,1915,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103513,"Regular Season",2024-04-29,2024-06-07,"6:40 PM","Fri","san-diego-padres","arizona-diamondbacks",513,91,28,941,2077,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597
6103625,"Regular Season",2024-04-29,2024-06-10,"6:45 PM","Mon","san-francisco-giants","houston-astros",811,118,19,5913,4136,"San Francisco Giants","sfn","SF","Giants",137,14,15,0.483,"W 1",4,4.6,-0.6,-0.3,-0.9,"13-16",1,"5-4","2-1","6-8","1-2","9-7","5-8","0-1","4-4","11-10","3-5","2-4","12-11","6-4","11-9","14-15",28607,15278,1189,1196,164289,2221,1514,452,375,16291
6103631,"Regular Season",2024-04-29,2024-06-11,"6:45 PM","Tue","san-francisco-giants","houston-astros",730,102,19,5913,3621,"San Francisco Giants","sfn","SF","Giants",137,14,15,0.483,"W 1",4,4.6,-0.6,-0.3,-0.9,"13-16",1,"5-4","2-1","6-8","1-2","9-7","5-8","0-1","4-4","11-10","3-5","2-4","12-11","6-4","11-9","14-15",28607,15278,1189,1196,164289,2221,1514,452,375,16291
6103638,"Regular Season",2024-04-29,2024-06-12,"12:45 PM","Wed","san-francisco-giants","houston-astros",747,127,20,5913,3886,"San Francisco Giants","sfn","SF","Giants",137,14,15,0.483,"W 1",4,4.6,-0.6,-0.3,-0.9,"13-16",1,"5-4","2-1","6-8","1-2","9-7","5-8","0-1","4-4","11-10","3-5","2-4","12-11","6-4","11-9","14-15",28607,15278,1189,1196,164289,2221,1514,452,375,16291
6103740,"Regular Season",2024-04-29,2024-06-10,"6:40 PM","Mon","seattle-mariners","chicago-white-sox",323,64,20,575,1865,"Seattle Mariners","sea","SEA","Mariners",136,15,13,0.536,"L 1",3.7,3.4,0.4,0.3,0.7,"15-13",0,"3-4","1-2","2-1","9-6","9-7","6-6","2-1","4-4","10-11","5-2","10-9","5-4","7-3","12-8","15-13",14469,7231,1448,357,60955,927,623,327,191,8599
6103742,"Regular Season",2024-04-29,2024-06-11,"6:40 PM","Tue","seattle-mariners","chicago-white-sox",315,55,18,544,1866,"Seattle Mariners","sea","SEA","Mariners",136,15,13,0.536,"L 1",3.7,3.4,0.4,0.3,0.7,"15-13",0,"3-4","1-2","2-1","9-6","9-7","6-6","2-1","4-4","10-11","5-2","10-9","5-4","7-3","12-8","15-13",14469,7231,1448,357,60955,927,623,327,191,8599
6103761,"Regular Season",2024-04-29,2024-06-12,"6:40 PM","Wed","seattle-mariners","chicago-white-sox",331,60,18,717,1904,"Seattle Mariners","sea","SEA","Mariners",136,15,13,0.536,"L 1",3.7,3.4,0.4,0.3,0.7,"15-13",0,"3-4","1-2","2-1","9-6","9-7","6-6","2-1","4-4","10-11","5-2","10-9","5-4","7-3","12-8","15-13",14469,7231,1448,357,60955,927,623,327,191,8599
